,Area_Per,PowerLoss,Red_mean,Red_std,Red_kurtosis,Red_skew,Green_mean,Green_std,Green_kurtosis,Green_skew,Blue_mean,Blue_std,Blue_kurtosis,Blue_skew
41,0.66873,0.298468065616,124.38675783855903,26.633949443095275,1.0380428049343333,0.8218320955192547,141.52535023348898,28.406163613112117,1.050305244014405,0.8428779528276901,166.28727484989994,26.612423644606313,1.292880490493939,0.5774615716331482
42,0.05863,0.0684614718722,134.478672985782,22.68037275248447,5.280185473660744,0.6803190442435,145.36208530805686,22.571543620972864,7.627490589966072,0.2513141353657116,166.41895734597156,24.0138747582183,9.015198302164547,-0.351812012853325
43,0.01166,0.392628466486,136.25238095238095,26.114913072940837,1.8056678380735818,-0.4987649255742412,121.96190476190476,20.80541312782568,6.8723413856724545,-0.08386804901368199,114.03333333333333,21.144487817853737,6.437644584544286,0.6171406777807826
44,0.13919,0.719600291978,159.1698717948718,24.033930128455083,0.3511365253621159,-0.7508777278535582,166.48197115384616,24.625570967462398,0.3402761104072125,-0.736904153083937,179.48677884615384,25.536703441066713,0.4532969908689526,-0.7164521478411898
45,0.24541,0.813750710132,177.07365310297794,20.18862031388888,4.545201209769656,-1.764573747196485,185.02659695385316,20.26371873376674,4.976862462753243,-1.9136276445898426,193.5485337576722,21.04418644524528,4.148307683295118,-1.586058591355005
46,0.28167,0.636889679715,171.2424302394617,38.2758639603998,-0.9344874424166933,-0.47974219456083794,188.00910350286958,39.95625349056081,-0.9027984031617358,-0.48358528429241315,205.2839897090837,38.49130731891076,-0.6152065582420674,-0.5402260401328058
47,0.20084,0.858151376003,140.72855561704483,37.50400352383101,-0.6921783439656677,0.2927773167418401,156.54676258992805,34.00918524453009,0.3058444579962596,0.08239361215412538,178.4551743220808,30.56197599852133,2.927626623924687,-0.5199341682557012
48,0.13054,0.732731732429,156.77720870678618,22.70285049954079,2.0804537587174705,-1.040705573857926,166.39137857447716,23.818331006885554,2.4454023224410193,-1.0660930526282855,179.6410584720444,24.94185410688109,2.5140598536174084,-1.0138771644223916
49,0.0053,0.118094622846,119.8,17.32208812014606,-1.004091450149022,0.0700587499940033,108.27368421052631,11.159553004878736,-0.27435457791736306,0.03513115177641337,107.56842105263158,11.086884267912382,-0.25949194664313513,0.5307512462860666
50,0.00898,0.560141663403,123.28048780487805,20.007178218075914,16.37044750453022,-3.330818751577298,113.35975609756098,17.75781765154124,26.06422507108909,-4.431089084620948,110.40243902439025,17.195688452871934,27.16126902558039,-4.44676959593505
51,0.65702,0.299306592833,125.23340125658007,26.671618310351175,1.0356419659747607,0.9052663469626909,141.12005433859738,28.19291100982265,1.0144617763302826,0.9298845989820522,165.05603667855323,26.345254307040676,1.0101070063477886,0.683216778348089
52,0.21724,0.636091376594,165.36535997950295,30.608061768327318,1.5749571764674233,-1.1890336216130388,185.16192672303356,32.657798640129236,1.926229078912372,-1.2403392331848222,204.94209582372534,34.15642346715595,2.4028410347072615,-1.2692990785286227
53,0.00982,0.48662538156,135.7784090909091,15.53119257892174,-0.2024192441390147,-0.7827366777838256,122.9715909090909,13.10856285777663,0.2875753342343499,-0.6066926502293963,119.88068181818181,13.619524403945588,-0.2717220360259187,0.04551935874070089
54,0.22399,0.664868280812,166.60124069478908,32.58984981732446,1.475147388343184,-1.1659168451930029,185.98461538461538,34.760731410272896,2.078396288361419,-1.2483251544794123,205.59478908188586,35.89590440419653,2.927255608391385,-1.3408885382321063
55,0.01244,0.1067948123,149.46188340807174,29.245016133524075,-0.7817979552192837,0.5532944733686536,156.55156950672645,30.611785660158162,-1.0418201396335758,0.5085345795285201,175.7354260089686,33.41969761898029,-1.200337114852492,0.38635269082318463
56,0.36463,0.660419667409,158.09388379204893,40.20857386345958,-1.3665075079623026,-0.009031611168866143,174.01819571865443,41.45743706352417,-1.3311753946822606,-0.014660215926953194,191.61024464831803,39.64203263351028,-1.1238211058970122,-0.0650527462902186
57,0.0916,0.169934558426,129.25738396624473,23.69322593955481,6.528393168243992,-0.4824351788700188,144.81916817359854,25.230268646383923,10.179888616252432,-1.0724775666472415,170.85051235684148,28.48485450454267,11.640867649323686,-1.5200298405536
58,0.05417,0.670497643214,158.59301130524153,23.28258930013768,3.247886336254095,-1.2911002756233223,167.4922918807811,24.125510973700507,4.218614480978524,-1.3792014985393493,181.88591983556012,24.65320279641196,4.992082762008786,-1.395173984908862
59,0.77551,0.961470829589,171.37371412128624,11.382689082879034,2.2569906909543906,-0.43541383957472723,178.34357240486295,11.337093154243684,2.4072921095169058,-0.4541678509280088,183.997841881879,11.932374056587344,1.8993723056944436,-0.20691164752308286
60,0.01049,0.321429365097,122.3,16.927383607323183,18.94492018439991,-3.35801190135127,109.2421052631579,15.38708671819101,24.733187923683293,-3.7959940667190004,109.9578947368421,14.672864886889666,22.538647701365704,-3.3909128141636864
61,0.03431,0.12347531511,150.03030303030303,43.05899710451475,0.6686727210622592,-0.21940375316754807,163.5151515151515,44.91652022998158,1.662823792360924,-0.4528419803820252,185.14992025518342,45.05612143694805,3.254805572550006,-0.954857803794927
62,0.08681,0.960115907661,164.78836317135548,37.6026893067616,0.3260861405956099,-0.33550482895341704,178.47378516624042,39.59928702301772,0.7796162132348528,-0.307128709788363,194.15281329923275,39.201855461508316,1.60133784303203,-0.35393192271398777
63,0.19146,0.682033050748,189.6443344013982,23.337608385045232,1.8307947441902828,-0.9753705225114735,203.24031459364986,24.241398968739805,1.8912228027868778,-0.9948151000871438,216.5959801922517,25.167476460762707,1.8902568736882834,-1.0346067932336422
64,0.01467,0.0571202646884,125.09782608695652,40.61806724326565,1.8827511323536745,-0.28306085337346726,145.2608695652174,43.15405573964153,3.8508773420274256,-1.2189681750980104,169.78985507246378,46.46417552507924,5.7808792669988645,-1.968049378755921
65,0.01735,0.395615417682,110.82428115015975,13.452476459217865,18.233145026844895,-2.8394211072689255,100.96805111821087,12.98852780989106,19.935792326765313,-2.7317410355815936,102.59424920127796,13.226397949217379,18.11420857767151,-2.6033595192423507
66,0.59202,0.0915853368246,131.59291368262345,24.76069291434825,0.9010905804437335,1.04126246779396,147.11571805503203,26.13192107589659,0.7680526749169183,1.0693927775571241,168.4130229928383,23.71182674319469,0.8400049295762311,0.8316776307128515
67,0.24006,0.812877965822,170.4152916569835,18.43993883216768,4.760066492770327,-1.6624631821403222,179.02045084824542,18.624412549480212,5.357612721928318,-1.8597516846011968,188.9089007669068,19.42958522552488,4.604044854844924,-1.528018725058527
68,0.07169,0.618792132981,132.21130030959753,20.772118187003212,5.376949183780699,-1.1514888915463324,116.99535603715171,15.908649149204797,15.26645458176931,-1.792579117684767,111.08513931888545,18.573897149525394,5.627881228695969,-0.5254842481023819
69,0.05657,0.884004736148,130.70910871694417,18.054889790216343,12.62754296965058,-2.215639764473154,112.02644466209598,14.035434588507394,27.67141522394407,-2.994421641596459,103.8824681684623,16.77155070370856,8.498864004054374,-0.9688481481144692
70,0.10259,0.835074788641,157.45616883116884,39.25429395595027,-0.20240283970882933,-0.1064185066650788,172.6103896103896,40.63760946846415,0.3652176239301159,-0.03307443748790449,189.81006493506493,38.47681832022668,1.6037537257080228,-0.20878481214492398
71,0.00753,0.109582854327,160.0814814814815,27.037984762689597,-0.8437887890217932,-0.0896457122062915,167.0814814814815,27.8474819266853,-0.9793466948329077,-0.11631650266071929,186.36296296296297,29.939595337923794,-1.098623856614739,-0.060586143726632354
72,0.01233,0.203156413349,121.67567567567568,17.152291976262468,7.64170604535148,-1.3629700047443185,112.02702702702703,15.511959617064237,12.163227838426746,-1.4292556732114527,109.63063063063063,14.679720600188626,11.87592246838195,-0.8042552628677481
73,0.26142,0.88125624237,152.00340933304923,23.076716133335452,4.076520326142333,-1.9220362869543184,142.06094182825484,20.352218030037772,5.945955823308024,-2.1251609878319146,128.11847432346048,17.492076854082104,5.552940953149751,-1.278082610059896
74,0.6694,0.310388356724,111.4863019402115,21.261176782118074,1.8622892030960037,0.9302291071614602,129.20001665417604,23.035345876066195,1.8913754010913424,0.870617068052866,155.73636439337164,22.38039207305754,2.743143290864279,0.523791496158635
75,0.06611,0.52217290964,143.28703703703704,26.96997832686356,2.0012170844652646,-0.9727843887364129,135.08838383838383,24.874359706104897,3.3985539256415755,-0.8395512503006545,125.35942760942761,23.646020379908524,3.436077881350913,0.09731992496719354
76,0.23425,0.096420233463,162.83534707415305,22.59908067463525,9.872816045574451,-1.1641473958234128,177.97583511016347,23.73962215529355,14.617169716087815,-1.6646318968347407,198.06135986733003,26.079739893818907,15.086815903027343,-1.8288016398678362
77,0.09947,0.119822874346,134.62367392518146,23.428239106236052,4.927640440078084,0.47008902867017904,146.7543271915131,23.97020186212765,7.122566343844731,0.08565603118961633,169.25516471245115,26.13304436272406,7.439522195253328,-0.26488338952157947
78,0.16759,0.628624673873,144.28319467554076,22.102800218099883,0.22895182358059385,0.759601352400406,151.06622296173046,22.01685802171353,0.3611079892601423,0.7431892642134273,163.32978369384358,21.818279780164257,0.6540353750541024,0.6524082332456053
79,0.01032,0.442142462728,129.37433155080214,22.461350856686835,7.865814722026922,-1.1232719589342108,120.50267379679144,21.419261243308544,10.910753953102786,-1.0794712566222469,119.43315508021391,21.44660256784796,12.07823477864871,-0.6013529208743607
80,0.00413,0.0635078308665,150.17567567567568,25.465587860562003,-1.0040789033540898,0.3468331726076833,154.5,25.383677453849767,-1.0342797875892578,0.3414399765114827,169.40540540540542,25.742445188736557,-1.0589729781092818,0.0996332807450803
81,0.12218,0.150498259095,142.3799086757991,18.50864189099768,3.2639213083726153,1.461320054291305,148.88127853881278,18.635351248998706,3.0445826648151595,1.4580792676971073,162.13059360730594,19.488325157792538,2.3120758819311327,1.2476092471963642
82,0.01266,0.369779009289,119.3859649122807,16.765675446928803,8.042713562473617,-1.6922303512509214,108.40350877192982,14.680646824894723,13.247533298788806,-1.8068367697428425,106.95175438596492,14.91473857453396,8.225794968559558,-0.8864561313877869
83,0.01311,0.550079890846,120.85106382978724,18.327492107579058,-0.4023394941532312,-0.07760795519404744,110.07659574468084,14.1362099221905,2.5337914110795285,0.21789860501692057,103.43404255319149,14.23715959891571,3.0187319883542445,0.6374540865996716
84,0.02722,0.0514026680735,81.02828282828283,22.721484695069794,3.4525385031111675,1.0843496016544354,99.2989898989899,21.72303853101817,6.564142316456625,-0.1540470941878403,131.04444444444445,24.378042041605127,9.35781548976713,-1.6791935205458657
85,0.14271,0.7310140747,161.08551347130026,25.133445272796685,0.9554146069592049,-0.8021810163111665,168.08317063647013,25.87036498997904,1.2350688475968887,-0.8203477244994295,180.69816477938306,26.290240767539103,1.5172382154442126,-0.7970095721328504
86,0.28324,0.667285248876,168.58720472440945,35.683189783584595,-0.9903795393927259,-0.418738588752501,184.2187007874016,36.96539673522201,-0.942419757767476,-0.42045989064768396,201.37066929133857,36.54697933844393,-0.6924342217897652,-0.46735030279751066
87,0.20285,0.879013622481,162.81710671067106,16.606354370850422,1.7349549872665424,-1.355231160772995,169.38806380638064,16.65802946137636,1.6113774730294823,-1.3534759324438952,177.12266226622663,16.049508221265278,1.541713998181284,-1.27267383498414
88,0.05294,0.658846912924,157.4242105263158,22.450554867317102,2.729974232770628,-1.3752418558344799,167.11157894736843,23.28582520336486,2.998719949466113,-1.3550599218794193,181.16210526315788,23.706961797605576,3.8703276090410395,-1.3120482308092094
89,0.01696,0.390474675996,112.49196141479099,19.273603719411593,15.289581325911787,-3.31609685269128,99.82315112540194,18.301975128586154,17.16590788922234,-3.4297328023218947,101.32154340836013,18.616267620710904,15.237729065509786,-3.1665096603372747
90,0.12658,0.655065913371,152.04709507042253,22.541041996941114,1.9505189720827678,-1.0621961251053254,161.93838028169014,23.695502459604697,2.375497524473567,-1.0803412999876565,176.57614436619718,24.780398416842864,2.4037431451683586,-1.0399472642210112
91,0.07386,0.877945119516,119.25884123401053,15.01929931305567,10.217074599681313,-1.4003448226143829,103.57712565838976,11.361703016059828,25.041917204093103,-2.1092187886573353,95.5665914221219,16.64492991854682,3.069913415916499,-0.2595594095335019
92,0.01484,0.201834862385,117.38202247191012,15.767390815796755,7.707028255821633,-1.5731527958208067,103.84644194756554,13.574969271090428,13.471257470098756,-1.4305757950035387,104.86142322097378,14.317412025677644,8.988810002278957,-0.8220305750483538
93,0.26862,0.682333964777,171.19746677740864,35.05462398911161,-0.9603572863108325,-0.4158357636295632,185.6470099667774,36.194834060323934,-0.9908150779694291,-0.4155435795662942,200.765780730897,35.67528377225598,-0.8703900141348875,-0.4403203109094035
94,0.01378,0.239519226134,152.95564516129033,25.58575965580096,2.475559828476123,-0.8536717237368011,160.38709677419354,26.735173665531303,3.7582929671385745,-1.065176887373288,181.08870967741936,30.106400588572257,3.4025158112693914,-0.9820077467225271
95,0.0164,0.237639159734,174.5612244897959,28.696535496833636,-0.6242000311178457,-0.5555991770916192,182.51360544217687,29.86895674101633,-0.7428566437935125,-0.5993091914914151,203.6326530612245,33.496081938133656,-0.7775649059034486,-0.6257509081043741
96,0.07046,0.0900553472594,137.19055118110236,20.897497996909703,8.668906129905505,-0.15614717412299392,146.6708661417323,21.883773553002456,11.403241539727352,-0.5876543448100293,165.17322834645668,23.507108821978306,11.997656504782675,-0.9919153660214443
97,0.02326,0.104184840554,166.53460620525058,27.207075110384604,4.702678605449023,-0.2822077668519499,175.8949880668258,27.255853938665577,7.255120740093666,-0.5795647467513844,192.98329355608593,28.314584781490126,9.090006423558451,-0.97326338634804
98,0.01618,0.0418366917673,141.5,37.889776129387926,2.0902775439686243,-0.013881897868904945,157.1216216216216,38.678230032557394,3.8152537466021412,-0.7373735519483939,178.26351351351352,39.94867678464973,5.843230762154349,-1.3273024735257424
99,0.12139,0.78700192768,145.1117700729927,22.082910461668828,10.583595483598511,-2.6874413056418978,135.96578467153284,19.870502680016763,16.38302488337317,-3.3454543402417634,122.12043795620438,18.027455292795537,12.677019979891538,-2.4117040137577312
100,0.00954,0.420627659088,125.98245614035088,17.631203626973278,1.3811936530572666,0.19685084119053742,115.35672514619883,14.039884657829536,8.844583097229275,1.3423735260893923,112.03508771929825,14.840632833105271,9.596970853245969,1.8457180881131297
101,0.01473,0.386139505561,109.7622641509434,13.41359809080118,10.464631098270027,-1.7546508976428274,103.47547169811321,12.820398040216082,12.121532782240148,-1.5589784107170839,107.30943396226415,13.498375362074146,12.780439212254254,-1.643132394923005
102,0.20982,0.876329509906,166.9157139058761,17.881231564172868,1.323144768304421,-1.3226732421947798,175.90800319064078,18.54848536279746,1.2480337190404622,-1.3357948784611766,184.47168306301515,17.55354352415044,1.2786867141962608,-1.242815859440407
103,0.06153,0.0966440581474,133.3736462093863,21.29556720855394,6.942448493069273,0.37352489417418533,143.32129963898916,21.5866070536134,9.248268434262238,-0.08521229373688986,164.81859205776172,23.471707698367975,10.402410211004767,-0.6676871697756424
104,0.0058,0.199087855368,119.61538461538461,13.38936697267627,-0.8746618523826633,0.03931641859519917,108.875,10.540843182592178,-0.39510977763547084,0.2839368190467342,107.51923076923077,11.155354672524872,0.5341905763336086,0.058832997850346055
105,0.01099,0.337597892806,117.77272727272727,12.934327657668291,22.769069172432857,-2.9267671067400785,105.5050505050505,11.509656672317425,34.84574111245455,-3.561417498940775,106.81818181818181,12.543148668193194,18.37235100113725,-2.1464934432941276
106,0.14828,0.707873997,161.2510334460729,25.79721973939458,0.662166489271848,-0.7646250012390021,170.13528748590755,26.64146189889242,0.9833040605244241,-0.7760813959783768,182.46899661781285,27.24475817262136,1.2827234788021347,-0.7750996718804718
107,0.24396,0.665324422638,160.81816107688798,30.44251201227779,0.5240584506509869,-0.8919078805931145,181.1152178872918,32.69893507092063,1.003374831372433,-0.9541229617756225,200.21925621720283,33.00377917496853,1.827172688613632,-1.0279541611865919
108,0.65255,0.313735886344,126.82773360690776,25.71762851528488,1.0702199853272223,0.9732510402309729,142.70445413353852,27.22145697335179,0.9660120980888673,0.9891372516182861,165.39257929383604,25.09425725349561,0.9028043079034034,0.7310326756420495
109,0.24084,0.94956343984,164.03404353867532,18.03899329794465,6.456348511084533,-1.8460637111165359,173.63594256600277,18.323641462113585,6.964328879537108,-1.9518456327460343,184.48402037980546,19.123343561431714,6.393189251449048,-1.6863334980756293
110,0.03543,0.149752637227,161.1473354231975,25.943154353129703,5.203136711679919,-0.1419412419125941,173.37774294670845,26.241701597699432,8.046232843582334,-0.5616620543947889,190.2460815047022,27.338134778584298,9.904813349867027,-0.9716350273241613
111,0.00424,0.0644068424171,158.3815789473684,25.32315723293143,-1.0438647070630045,-0.04346889826463013,163.77631578947367,25.2240479890304,-1.0731389320804423,-0.0393463337231521,182.81578947368422,28.237577858663794,-1.0437298521960425,-0.11898354799377091
112,0.04011,0.0885254912739,136.50069156293222,22.99542168799863,7.066605499740051,0.4021170915162824,145.9640387275242,22.992002488535043,9.891974985450242,-0.13621797049635878,165.7524204702628,24.07700541707032,12.006968285871807,-0.9842163215981014
113,0.04636,0.294408770556,161.7137724550898,24.335297338373035,6.9664308313263525,-0.3685467591961746,173.3616766467066,25.452427707996186,9.475271147259237,-0.6738274532574524,191.24550898203591,26.831670237518747,10.989624868717065,-1.06015160007345
114,0.0916,0.556835414448,148.6510353227771,23.425017639802572,-0.7574559284005642,0.407047554869988,154.05237515225335,23.57435041318676,-0.8132966818038256,0.4127648640677804,164.55724725943972,24.06936685250863,-0.8298487770537104,0.38837498257221564
115,0.14315,0.148660593774,160.04057187017003,23.992067371036075,11.630170733511353,-1.6664203136533344,176.5954404945904,25.42578242606362,17.188550583090503,-2.3450650911366133,197.23995363214837,28.241054914559857,17.963939274649785,-2.503400622695621
116,0.06946,0.851822686851,131.48415213946117,21.883193426704114,10.24311356481178,-2.3410159531133305,112.30190174326466,17.471869521964855,21.251845406817967,-3.2935858470952843,102.48177496038035,18.45749562829511,11.173960652999213,-1.6147549752446826
117,0.11146,0.805316403427,153.54083665338646,20.35683479340507,13.475504017006415,-2.8611849500791937,142.24900398406373,18.25155532869237,19.70095661705479,-3.34247764242073,126.19272908366534,17.03994623967186,15.008603215315656,-1.9143671128140056
